date,open,high,low,close,volume,key,ticker,market,label
2023-07-13,285896.02042448806,287837.58932380547,282498.2748506826,284439.84375,161058,LGIT,011070.KS,KR,LG이노텍
2023-07-14,287352.193877551,289779.1549744898,283954.44834183675,285410.625,194970,LGIT,011070.KS,KR,LG이노텍
2023-07-17,284925.25,288808.38798977854,283469.07325383305,284925.25,174995,LGIT,011070.KS,KR,LG이노텍
2023-07-18,286381.4267461669,286866.81899488927,278129.7585178876,284925.25,145177,LGIT,011070.KS,KR,LG이노텍
2023-07-19,289293.8148871528,289779.20719401044,276673.6149088542,279585.96875,208367,LGIT,011070.KS,KR,LG이노텍
2023-07-20,279585.9653979239,282498.31920415227,277159.0038927336,280556.75,120744,LGIT,011070.KS,KR,LG이노텍
2023-07-21,277158.978539823,279100.5475663717,273761.23274336284,274246.625,145796,LGIT,011070.KS,KR,LG이노텍
2023-07-24,272305.05174731184,273761.2284946236,267451.1292562724,270848.875,174068,LGIT,011070.KS,KR,LG이노텍
2023-07-25,272305.05174731184,278615.15098566306,269878.0905017921,270848.875,187917,LGIT,011070.KS,KR,LG이노텍
2023-07-26,271334.2762430939,271819.6685082873,260170.2541436464,263568.0,240389,LGIT,011070.KS,KR,LG이노텍
2023-07-27,260170.24512987013,266965.73660714284,257257.8916396104,261626.421875,268977,LGIT,011070.KS,KR,LG이노텍
2023-07-28,262597.2003986867,267451.122772045,258714.0625,258714.0625,188055,LGIT,011070.KS,KR,LG이노텍
2023-07-31,262111.8323863636,262111.8323863636,253860.1635890152,256287.125,239318,LGIT,011070.KS,KR,LG이노텍
2023-08-01,256287.11033519555,261626.42513384545,253860.14906308195,260655.640625,179213,LGIT,011070.KS,KR,LG이노텍
2023-08-02,260170.2632575757,265994.9706439394,254345.5558712121,256287.125,282905,LGIT,011070.KS,KR,LG이노텍
2023-08-03,256287.104519774,266480.3416313559,254830.927789548,257743.28125,237385,LGIT,011070.KS,KR,LG이노텍
2023-08-04,257257.9063723092,257257.9063723092,247550.06084882584,248035.453125,326041,LGIT,011070.KS,KR,LG이노텍
2023-08-07,250462.41599716447,259684.86929938564,246093.885485586,256772.515625,320608,LGIT,011070.KS,KR,LG이노텍
2023-08-08,258228.68666347992,258714.0789316444,248035.44903202675,253860.15625,211103,LGIT,011070.KS,KR,LG이노텍
2023-08-09,254830.926724138,254830.926724138,250947.78879310345,253374.75,105254,LGIT,011070.KS,KR,LG이노텍
2023-08-10,252403.96875,253374.75324519232,248520.8307692308,252403.96875,220641,LGIT,011070.KS,KR,LG이노텍
2023-08-11,254345.5154494382,262597.18293539324,253860.123244382,259199.4375,185193,LGIT,011070.KS,KR,LG이노텍
2023-08-14,259199.46188583813,259199.46188583813,250947.7936235549,251918.578125,139029,LGIT,011070.KS,KR,LG이노텍
2023-08-16,250462.4103422619,257743.2943638393,243666.91858878967,244637.703125,283897,LGIT,011070.KS,KR,LG이노텍
2023-08-17,243666.90672984644,253374.75161948177,243666.90672984644,252889.359375,177240,LGIT,011070.KS,KR,LG이노텍
2023-08-18,249006.2360229492,251433.1973876953,247064.6669311524,248520.84375,102634,LGIT,011070.KS,KR,LG이노텍
2023-08-21,249977.02389705885,249977.02389705885,245123.1011029412,247550.0625,99440,LGIT,011070.KS,KR,LG이노텍
2023-08-22,250462.38742760613,254345.52521718148,248520.8185328185,251433.171875,144142,LGIT,011070.KS,KR,LG이노텍
2023-08-23,249006.2376773484,249977.02222969668,244152.31491560664,248035.453125,121865,LGIT,011070.KS,KR,LG이노텍
2023-08-24,250462.421875,257257.913941376,249006.24500363367,250462.421875,244256,LGIT,011070.KS,KR,LG이노텍
2023-08-25,245608.49502701376,249491.6332883104,244637.7104616896,247064.671875,134704,LGIT,011070.KS,KR,LG이노텍
2023-08-28,249491.625,249977.0172665369,246579.2714007782,249491.625,85681,LGIT,011070.KS,KR,LG이노텍
2023-08-29,251433.200555293,260170.26157844992,250947.80827622875,256772.515625,269114,LGIT,011070.KS,KR,LG이노텍
2023-08-30,262111.8190298508,264053.3880597015,256772.5041977612,260170.25,197362,LGIT,011070.KS,KR,LG이노텍
2023-08-31,264053.3814814815,264053.3814814815,259199.4590277777,262111.8125,157082,LGIT,011070.KS,KR,LG이노텍
2023-09-01,261626.42513384545,265024.1709148045,258714.0716073092,260655.640625,120029,LGIT,011070.KS,KR,LG이노텍
2023-09-04,262597.20800418215,263567.99250697024,258714.06999302976,261141.03125,89539,LGIT,011070.KS,KR,LG이노텍
2023-09-05,264538.7985409007,269392.7214499081,263082.6216681985,264053.40625,265596,LGIT,011070.KS,KR,LG이노텍
2023-09-06,263567.99250697024,265024.16926115245,260170.2467472119,261141.03125,94512,LGIT,011070.KS,KR,LG이노텍
2023-09-07,251918.5854579208,253860.1545173267,244152.30922029703,245123.09375,509955,LGIT,011070.KS,KR,LG이노텍
2023-09-08,240754.55828220857,240754.55828220857,232017.4976993865,237356.8125,411117,LGIT,011070.KS,KR,LG이노텍
2023-09-11,237842.20730633804,242696.1299044265,237842.20730633804,241239.953125,135200,LGIT,011070.KS,KR,LG이노텍
2023-09-12,242696.12398167007,243181.51622963345,236386.02475814664,238327.59375,148760,LGIT,011070.KS,KR,LG이노텍
2023-09-13,236386.02537032223,239783.77111486485,232502.8873765593,233473.671875,246664,LGIT,011070.KS,KR,LG이노텍
2023-09-14,232017.4976993865,237842.20475460123,232017.4976993865,237356.8125,156353,LGIT,011070.KS,KR,LG이노텍
2023-09-15,238327.6117234469,243666.92685370744,236386.0425851704,242210.75,165365,LGIT,011070.KS,KR,LG이노텍
2023-09-18,246579.2613522954,250462.3993263473,243181.515625,243181.515625,240043,LGIT,011070.KS,KR,LG이노텍
2023-09-19,245608.47685878244,248035.43809256487,241239.94663797403,243181.515625,101101,LGIT,011070.KS,KR,LG이노텍
2023-09-20,241239.95971729208,243666.9210826572,237842.2138057809,239298.390625,100034,LGIT,011070.KS,KR,LG이노텍
2023-09-21,238812.9942129629,241725.347800926,235900.640625,235900.640625,113106,LGIT,011070.KS,KR,LG이노텍
2023-09-22,235415.24836033952,236871.42515432087,232502.8947723765,235900.640625,122777,LGIT,011070.KS,KR,LG이노텍
2023-09-25,236386.03213205645,243181.52381552407,235415.2476058468,240754.5625,94701,LGIT,011070.KS,KR,LG이노텍
2023-09-26,242210.72733729336,242210.72733729336,233959.0592716942,234929.84375,107994,LGIT,011070.KS,KR,LG이노텍
2023-09-27,232017.4976993865,238327.59700920244,232017.4976993865,237356.8125,106976,LGIT,011070.KS,KR,LG이노텍
2023-10-04,234444.4520371836,235415.2365176688,229590.5296347573,230075.921875,170488,LGIT,011070.KS,KR,LG이노텍
2023-10-05,231046.7063554852,233959.0597969409,229105.13739451475,230075.921875,83783,LGIT,011070.KS,KR,LG이노텍
2023-10-06,230075.92907608696,231532.1058423913,220853.47622282608,223280.4375,202221,LGIT,011070.KS,KR,LG이노텍
2023-10-10,225222.0229211088,234929.86873667376,225222.0229211088,227648.984375,185412,LGIT,011070.KS,KR,LG이노텍
2023-10-11,230561.3141152426,233473.6675566983,229105.13739451475,230075.921875,147515,LGIT,011070.KS,KR,LG이노텍
2023-10-12,231532.10611299585,234444.45964900835,230561.32160099165,232502.890625,109928,LGIT,011070.KS,KR,LG이노텍
2023-10-13,231532.09375,236871.40828092245,231532.09375,231532.09375,75818,LGIT,011070.KS,KR,LG이노텍
2023-10-16,231532.1018604343,232988.2786016949,224736.61040121823,229105.140625,97687,LGIT,011070.KS,KR,LG이노텍
2023-10-17,229105.13739451475,233959.0597969409,229105.13739451475,230075.921875,103039,LGIT,011070.KS,KR,LG이노텍
2023-10-18,229105.1479257642,231046.71697598253,220368.08719978167,222309.65625,287477,LGIT,011070.KS,KR,LG이노텍
2023-10-19,219397.2914277523,220368.07590309632,210660.231149656,211631.015625,347546,LGIT,011070.KS,KR,LG이노텍
2023-10-20,209204.06663812787,215028.7738299087,206777.1053082192,212601.8125,170747,LGIT,011070.KS,KR,LG이노텍
2023-10-23,212601.7984839817,215999.5441218536,212116.40625,212116.40625,112061,LGIT,011070.KS,KR,LG이노텍
2023-10-24,214543.3743777655,219397.296875,212601.80537887168,219397.296875,152065,LGIT,011070.KS,KR,LG이노텍
2023-10-25,220853.484375,222309.6611950549,216970.3461881868,220853.484375,150692,LGIT,011070.KS,KR,LG이노텍
2023-10-26,215999.5392400568,220368.0692471591,211145.6170099432,213572.578125,199743,LGIT,011070.KS,KR,LG이노텍
2023-10-27,213572.60670731709,220853.4910268847,213572.60670731709,218911.921875,166002,LGIT,011070.KS,KR,LG이노텍
2023-10-30,217455.72626931567,222309.6487306843,216970.3340231788,219882.6875,82649,LGIT,011070.KS,KR,LG이노텍
2023-10-31,221338.85986547085,222795.0365751121,214543.36855381168,216484.9375,109329,LGIT,011070.KS,KR,LG이노텍
2023-11-01,216484.93635583523,219882.68199370708,211631.0140160183,212116.40625,126427,LGIT,011070.KS,KR,LG이노텍
